Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,Cancellation Date,Enrollment Date,Cancelled Before Cutoff,Enrolled After Cutoff,Promotion Customer,Tenure,Total Flights in Lifetime,Total Distance,Net Reward Points,Redeem Ratio,Months Since Last Flight,Flights in last 3 months,Flights in last 6 months,Engagement Score,Cancelled In Label Window,Churn
636000,canada,quebec,quebec city,g1b 3l5,male,bachelor,62977.0,married,star,3671.82,standard,2016,6,0.0,0.0,,2016-06-01,False,False,0,24,25,36883,36351.0,0.014,0,4,9,0.15238384682163664,False,0
724424,canada,british columbia,vancouver,v6e 3d9,female,bachelor,55552.0,married,star,3677.78,standard,2012,7,0.0,0.0,,2012-07-01,False,False,0,71,32,51457,51048.0,0.008,0,5,9,0.31662071172971346,False,0
484592,canada,british columbia,vancouver,v6e 3z3,female,bachelor,76400.0,married,star,3679.14,standard,2015,9,0.0,0.0,,2015-09-01,False,False,0,33,34,48614,48614.0,0.0,0,13,20,0.2856463383485547,False,0
832665,canada,yukon,whitehorse,y2k 6r0,male,college,73455.0,married,star,3681.25,standard,2016,2,0.0,0.0,,2016-02-01,False,False,0,28,14,23346,22870.0,0.02,0,1,3,0.12021019998473845,False,0
246517,canada,ontario,toronto,m2m 7k8,female,college,73455.0,married,star,3683.1,standard,2013,9,0.0,0.0,,2013-09-01,False,False,0,57,9,12229,12229.0,0.0,1,1,3,0.2181888528660764,False,0
449417,canada,quebec,hull,j8y 3z5,male,master,77895.0,married,star,3683.47,standard,2014,4,0.0,0.0,,2014-04-01,False,False,0,50,27,43433,43433.0,0.0,1,5,8,0.24079027455545196,False,0
526020,canada,ontario,kingston,m9k 2p4,male,college,73455.0,divorced,star,25030.89,2018 promotion,2018,4,0.0,0.0,,2018-04-01,False,False,1,2,32,47840,71760.0,0.0,0,32,32,0.40855559323451796,False,0
880948,canada,quebec,montreal,h2t 9k8,female,bachelor,59129.0,married,star,3691.77,standard,2013,11,0.0,0.0,,2013-11-01,False,False,0,55,24,34373,34373.0,0.0,0,8,11,0.28871787945849586,False,0
324773,canada,quebec,hull,j8y 3z5,male,college,73455.0,single,star,3692.58,standard,2012,6,0.0,0.0,,2012-06-01,False,False,0,72,30,47822,46643.0,0.025,0,7,10,0.3358160553767166,False,0
949890,canada,quebec,quebec city,g1b 3l5,male,bachelor,95924.0,divorced,star,3694.15,standard,2014,3,0.0,0.0,,2014-03-01,False,False,0,51,34,57560,57195.0,0.006,0,8,15,0.2948195162075933,False,0
581712,canada,british columbia,vancouver,v6e 3z3,female,bachelor,56594.0,single,star,3702.63,standard,2013,11,0.0,0.0,,2013-11-01,False,False,0,55,25,40670,39804.0,0.021,3,0,5,0.215861196480261,False,0
789859,canada,quebec,tremblant,h5y 2s9,male,bachelor,91318.0,married,star,3713.79,standard,2012,6,0.0,0.0,,2012-06-01,False,False,0,72,38,57183,55994.0,0.021,0,8,9,0.3364139965829476,False,0
213112,canada,british columbia,vancouver,v6e 3z3,female,bachelor,84105.0,married,star,3721.06,standard,2017,9,0.0,0.0,,2017-09-01,False,False,0,9,19,24745,23938.0,0.033,0,13,17,0.18998807856786176,False,0
647491,canada,ontario,toronto,m2z 4k1,male,college,73455.0,single,star,3728.83,standard,2014,1,0.0,0.0,,2014-01-01,False,False,0,53,32,50817,48698.0,0.042,0,5,8,0.25106467490325457,False,0
440511,canada,saskatchewan,regina,s6j 3g0,male,college,73455.0,single,star,3728.87,standard,2017,10,0.0,0.0,,2017-10-01,False,False,0,8,17,20392,19457.0,0.046,1,3,10,0.09797212703629316,False,0
779184,canada,nova scotia,halifax,b3j 9s2,male,bachelor,86885.0,married,star,3730.14,standard,2012,7,0.0,0.0,,2012-07-01,False,False,0,71,25,30365,29576.0,0.026,0,1,5,0.27543449491550814,False,0
140598,canada,manitoba,winnipeg,r2c 0m5,male,college,73455.0,married,star,3731.5,standard,2013,4,0.0,0.0,,2013-04-01,False,False,0,62,19,31720,31245.0,0.015,1,5,6,0.27167435622940245,False,0
266365,canada,quebec,montreal,h2y 2w2,female,college,73455.0,married,star,3731.5,standard,2015,2,0.0,0.0,,2015-02-01,False,False,0,40,22,33406,31962.0,0.043,3,0,1,0.14566631494003127,False,0
436226,canada,ontario,toronto,m1r 4k3,male,college,73455.0,married,star,3731.5,standard,2012,7,0.0,0.0,,2012-07-01,False,False,0,71,51,89744,88384.0,0.015,0,7,12,0.34236109155808153,False,0
469230,canada,ontario,toronto,p1l 8x8,female,college,73455.0,married,star,3731.5,standard,2015,4,0.0,0.0,,2015-04-01,False,False,0,38,24,32335,31120.0,0.038,0,6,10,0.21563590089427193,False,0
965674,canada,british columbia,vancouver,v6e 3d9,female,bachelor,87354.0,married,star,3732.31,standard,2015,9,0.0,0.0,,2015-09-01,False,False,0,33,25,39010,37784.0,0.031,0,5,7,0.17860583091954085,False,0
964791,canada,quebec,tremblant,h5y 2s9,male,bachelor,47670.0,single,star,3733.03,standard,2017,12,0.0,0.0,,2017-12-01,False,False,0,6,4,7654,7239.0,0.054,2,2,4,0.05638159508322773,False,0
183885,canada,alberta,banff,t4v 1d4,female,college,73455.0,single,star,3735.84,standard,2012,12,0.0,0.0,,2012-12-01,False,False,0,66,0,0,0.0,0.0,999,0,0,0.2286155167515575,False,1
155354,canada,ontario,toronto,p2t 6g3,female,doctor,86055.0,divorced,star,3741.57,standard,2016,1,0.0,0.0,,2016-01-01,False,False,0,29,32,45154,43897.0,0.028,0,4,7,0.1596859650413639,False,0
828136,canada,british columbia,vancouver,v1e 4r6,female,college,73455.0,single,star,3742.58,standard,2013,7,0.0,0.0,,2013-07-01,False,False,0,59,34,53987,52901.0,0.02,1,7,16,0.3214624122005709,False,0
216725,canada,ontario,ottawa,k1g 4z0,female,bachelor,62259.0,married,star,3746.75,standard,2016,3,0.0,0.0,,2016-03-01,False,False,0,27,27,37549,37084.0,0.012,0,5,5,0.14857597306809722,False,0
537387,canada,ontario,toronto,m2p 4f6,male,bachelor,62259.0,married,star,3746.75,standard,2015,6,0.0,0.0,,2015-06-01,False,False,0,36,40,68276,67708.0,0.008,0,9,12,0.2350342343984813,False,0
955716,canada,british columbia,kelowna,v09 2e9,male,bachelor,62259.0,married,star,3746.75,standard,2012,9,0.0,0.0,,2012-09-01,False,False,0,69,26,40248,37762.0,0.062,0,9,9,0.33181483853202665,False,0
217802,canada,quebec,quebec city,g1b 3l5,male,college,73455.0,single,star,3747.06,standard,2012,11,0.0,0.0,,2012-11-01,False,False,0,67,15,22443,22443.0,0.0,0,5,13,0.3229277462461709,False,0
511472,canada,british columbia,vancouver,v6e 3z3,female,college,73455.0,divorced,star,3748.14,standard,2017,3,0.0,0.0,,2017-03-01,False,False,0,15,26,41368,39241.0,0.051,0,1,7,0.0961044912682271,False,0
963464,canada,quebec,hull,j8y 3z5,male,bachelor,92049.0,divorced,star,3748.99,standard,2016,12,0.0,0.0,,2016-12-01,False,False,0,18,24,38024,37566.0,0.012,1,3,9,0.12691572287700814,False,0
899509,canada,ontario,london,m5b 3e4,female,bachelor,57243.0,married,star,3755.26,standard,2016,1,0.0,0.0,,2016-01-01,False,False,0,29,28,40406,39959.0,0.011,2,1,6,0.13852168775286391,False,0
731494,canada,quebec,tremblant,h5y 2s9,male,bachelor,74568.0,married,star,3758.95,standard,2015,5,0.0,0.0,,2015-05-01,False,False,0,37,33,42579,42579.0,0.0,0,7,12,0.22758050425246978,False,0
738435,canada,alberta,edmonton,t3g 6y6,female,bachelor,99667.0,single,star,3764.47,standard,2014,4,0.0,0.0,,2014-04-01,False,False,0,50,18,31925,31925.0,0.0,1,3,4,0.21056155408056904,False,0
578688,canada,british columbia,vancouver,v5r 1w3,male,high school or below,65392.0,married,star,3766.37,standard,2016,3,0.0,0.0,,2016-03-01,False,False,0,27,27,34304,34304.0,0.0,1,4,7,0.153005349758905,False,0
184009,canada,british columbia,west vancouver,v6v 8z3,male,bachelor,63673.0,married,star,3768.09,standard,2015,1,0.0,0.0,,2015-01-01,False,False,0,41,28,34927,34927.0,0.0,1,2,3,0.16983051948122516,False,0
284461,canada,british columbia,whistler,v6t 1y8,male,college,73455.0,married,star,3771.62,standard,2012,7,0.0,0.0,,2012-07-01,False,False,0,71,19,32026,32026.0,0.0,0,3,6,0.29133337367341783,False,0
371875,canada,quebec,montreal,h2t 9k8,female,college,73455.0,married,star,3771.62,standard,2012,8,0.0,0.0,,2012-08-01,False,False,0,70,33,51113,51113.0,0.0,0,10,13,0.3603121990461051,False,0
633627,canada,ontario,kingston,m9k 2p4,male,bachelor,80537.0,married,star,3774.86,standard,2014,8,0.0,0.0,,2014-08-01,False,False,0,46,17,16453,14872.0,0.096,0,10,11,0.2694371439115871,False,0
677704,canada,ontario,toronto,m8y 4k8,female,bachelor,74090.0,married,star,3781.45,standard,2013,4,0.0,0.0,,2013-04-01,False,False,0,62,23,35716,35182.0,0.015,0,4,6,0.2663929311465608,False,0
498514,canada,ontario,toronto,m1r 4k3,male,college,73455.0,married,star,25755.28,2018 promotion,2018,2,0.0,0.0,,2018-02-01,False,False,1,4,36,58772,88158.0,0.0,0,36,36,0.4588833607635804,False,0
317205,canada,quebec,montreal,h3t 8l4,female,bachelor,80326.0,married,star,3790.19,standard,2017,2,0.0,0.0,,2017-02-01,False,False,0,16,34,51064,50171.0,0.017,0,6,9,0.13658980704073645,False,0
479509,canada,quebec,quebec city,g1b 3l5,male,bachelor,62063.0,married,star,3791.55,standard,2017,7,0.0,0.0,,2017-07-01,False,False,0,11,12,15993,15593.0,0.025,1,4,5,0.08922468229440178,False,0
103916,canada,alberta,edmonton,t3g 6y6,female,high school or below,60894.0,married,star,3803.92,standard,2014,3,0.0,0.0,,2014-03-01,False,False,0,51,27,35287,34395.0,0.025,3,0,6,0.20756062640959483,False,0
332869,canada,quebec,hull,j8y 3z5,female,bachelor,101352.0,married,star,3808.12,standard,2015,7,0.0,0.0,,2015-07-01,False,False,0,35,33,46668,46668.0,0.0,0,7,12,0.22097471024939153,False,0
346554,canada,british columbia,vancouver,v6e 3d9,male,bachelor,101352.0,married,star,3808.12,standard,2012,7,0.0,0.0,,2012-07-01,False,False,0,71,0,0,0.0,0.0,999,0,0,0.2457293241983789,False,1
394454,canada,british columbia,vancouver,v5r 1w3,male,bachelor,101352.0,married,star,3808.12,standard,2014,12,0.0,0.0,,2014-12-01,False,False,0,42,29,36401,35846.0,0.015,0,4,8,0.20871116793469832,False,0
510264,canada,british columbia,dawson creek,u5i 4f1,female,bachelor,101352.0,married,star,3808.12,standard,2018,1,0.0,0.0,,2018-01-01,False,False,0,5,7,6540,6540.0,0.0,0,5,7,0.08424398975908026,False,0
535944,canada,ontario,toronto,p5s 6r4,male,bachelor,101352.0,married,star,3808.12,standard,2014,8,0.0,0.0,,2014-08-01,False,False,0,46,37,62265,61473.0,0.013,0,9,11,0.2641044768446313,False,0
572282,canada,manitoba,winnipeg,r3r 3t4,female,bachelor,101352.0,married,star,3808.12,standard,2012,11,0.0,0.0,,2012-11-01,False,False,0,67,31,45230,44297.0,0.021,0,5,10,0.30840933157148087,False,0
818271,canada,ontario,toronto,m2p 4f6,female,bachelor,101352.0,married,star,3808.12,standard,2018,1,0.0,0.0,,2018-01-01,False,False,0,5,12,21551,21091.0,0.021,0,7,12,0.11962335889804018,False,0
898787,canada,quebec,montreal,h3t 8l4,female,bachelor,101352.0,married,star,3808.12,standard,2013,8,0.0,0.0,,2013-08-01,False,False,0,58,24,38846,37589.0,0.032,3,0,6,0.23122216998534234,False,0
402082,canada,ontario,toronto,p1j 8t7,female,doctor,218373.0,married,star,3815.32,standard,2013,2,0.0,0.0,,2013-02-01,False,False,0,64,25,25694,25694.0,0.0,0,2,2,0.2427762679250613,False,0
518236,canada,british columbia,vancouver,v5r 1w3,female,doctor,218373.0,married,star,3815.32,standard,2016,12,0.0,0.0,,2016-12-01,False,False,0,18,33,51332,51332.0,0.0,0,7,13,0.16846634419058512,False,0
423609,canada,quebec,quebec city,g1b 3l5,female,bachelor,92213.0,divorced,star,3816.41,standard,2014,6,0.0,0.0,,2014-06-01,False,False,0,48,17,26755,26335.0,0.016,0,1,4,0.19309469937154328,False,0
160993,canada,british columbia,vancouver,v5r 1w3,female,college,73455.0,single,star,3819.62,standard,2015,10,0.0,0.0,,2015-10-01,False,False,0,32,25,30530,29312.0,0.04,1,5,7,0.1754955135137814,False,0
192691,canada,quebec,quebec city,g1b 3l5,male,bachelor,89853.0,married,star,3821.82,standard,2016,4,0.0,0.0,,2016-04-01,False,False,0,26,31,37329,36773.0,0.015,0,4,10,0.16450309747337985,False,0
661035,canada,manitoba,winnipeg,r2c 0m5,female,college,73455.0,single,star,3823.85,standard,2012,5,0.0,0.0,,2012-05-01,False,False,0,73,6,11261,10622.0,0.057,1,3,3,0.2835446057063697,False,0
243061,canada,british columbia,whistler,v6t 1y8,male,bachelor,86623.0,divorced,star,3829.09,standard,2016,8,0.0,0.0,,2016-08-01,False,False,0,22,17,25026,24481.0,0.022,3,0,6,0.10966493089259274,False,0
153072,canada,quebec,montreal,h4g 3t4,male,doctor,163911.0,married,star,3829.28,standard,2016,9,0.0,0.0,,2016-09-01,False,False,0,21,16,26303,26303.0,0.0,0,4,8,0.13783018785956463,False,0
576692,canada,manitoba,winnipeg,r6y 4t5,female,doctor,163911.0,married,star,3829.28,standard,2014,6,0.0,0.0,,2014-06-01,False,False,0,48,19,20165,19068.0,0.054,0,4,6,0.2192424825071534,False,0
254745,canada,ontario,toronto,p5s 6r4,female,bachelor,45561.0,married,star,25997.75,2018 promotion,2018,3,0.0,0.0,,2018-03-01,False,False,1,3,8,19896,29844.0,0.0,1,8,8,0.16682060380323824,False,0
943068,canada,manitoba,winnipeg,r2c 0m5,female,college,73455.0,divorced,star,3833.07,standard,2013,1,0.0,0.0,,2013-01-01,False,False,0,65,22,35053,34159.0,0.026,0,7,7,0.29789285968658286,False,0
179956,canada,manitoba,winnipeg,r2c 0m5,male,bachelor,62158.0,single,star,3834.74,standard,2017,10,0.0,0.0,,2017-10-01,False,False,0,8,14,24248,24248.0,0.0,1,6,14,0.13420936226914784,False,0
113839,canada,ontario,toronto,m2m 7k8,male,college,73455.0,divorced,star,3839.61,standard,2015,9,0.0,0.0,,2015-09-01,False,False,0,33,23,35514,35514.0,0.0,0,4,6,0.16859852221169938,False,0
977523,canada,ontario,thunder bay,k8t 5m5,female,bachelor,64094.0,married,star,3843.97,standard,2016,1,0.0,0.0,,2016-01-01,False,False,0,29,34,34965,34965.0,0.0,1,7,8,0.18120666425531715,False,0
954952,canada,ontario,kingston,m9k 2p4,male,bachelor,51124.0,married,star,3844.57,standard,2013,10,0.0,0.0,,2013-10-01,False,False,0,56,35,55846,55377.0,0.008,0,6,10,0.2767938615639079,False,0
166966,canada,ontario,toronto,p5s 6r4,female,college,73455.0,single,star,27945.89,2018 promotion,2018,3,0.0,0.0,,2018-03-01,False,False,1,3,11,23344,35016.0,0.0,1,9,11,0.19294248859304833,False,0
781495,canada,manitoba,winnipeg,r2c 0m5,female,college,73455.0,single,star,3852.43,standard,2014,3,0.0,0.0,,2014-03-01,False,False,0,51,27,31484,31150.0,0.011,0,7,9,0.26045892343139715,False,0
411876,canada,manitoba,winnipeg,r6y 4t5,female,college,73455.0,single,star,3853.47,standard,2017,1,0.0,0.0,,2017-01-01,False,False,0,17,26,28167,27634.0,0.019,0,2,5,0.09881549541536644,False,0
385864,canada,quebec,tremblant,h5y 2s9,female,college,73455.0,single,star,3857.77,standard,2012,7,0.0,0.0,,2012-07-01,False,False,0,71,27,35251,34227.0,0.029,1,6,8,0.3177061425846953,False,0
194855,canada,british columbia,vancouver,v6e 3d9,female,college,73455.0,single,star,3857.95,standard,2017,5,0.0,0.0,,2017-05-01,False,False,0,13,22,39037,38012.0,0.026,0,7,9,0.13209749267149154,False,0
174702,canada,british columbia,whistler,v6t 1y8,male,college,73455.0,married,star,3858.87,standard,2018,5,0.0,0.0,,2018-05-01,False,False,0,1,5,11510,11510.0,0.0,0,5,5,0.061082368379383564,False,0
747604,canada,quebec,montreal,h2t 9k8,male,college,73455.0,married,star,3858.87,standard,2018,5,0.0,0.0,,2018-05-01,False,False,0,1,5,12280,12280.0,0.0,0,5,5,0.061082368379383564,False,0
476288,canada,british columbia,vancouver,v1e 4r6,male,bachelor,100159.0,married,star,3861.49,standard,2012,12,0.0,0.0,,2012-12-01,False,False,0,66,41,56402,56402.0,0.0,0,9,13,0.34163982366160367,False,0
549858,canada,ontario,toronto,m8y 4k8,female,bachelor,100159.0,married,star,3861.49,standard,2012,12,0.0,0.0,,2012-12-01,False,False,0,66,27,41509,40809.0,0.017,0,1,4,0.2540439157332149,False,0
768365,canada,ontario,toronto,p1w 1k4,female,bachelor,81475.0,divorced,star,29199.81,2018 promotion,2018,4,0.0,0.0,,2018-04-01,False,False,1,2,21,32285,48081.5,0.007,1,18,21,0.2913465727236332,False,0
983822,canada,british columbia,dawson creek,u5i 4f1,male,bachelor,100159.0,married,star,3861.49,standard,2016,5,0.0,0.0,,2016-05-01,False,False,0,25,23,26271,26271.0,0.0,1,2,8,0.14057302796565194,False,0
292957,canada,ontario,toronto,m2p 4f6,male,bachelor,49618.0,married,star,3864.78,standard,2014,11,0.0,0.0,,2014-11-01,False,False,0,43,37,57155,56707.0,0.008,0,7,13,0.2530776567677371,False,0
398611,canada,british columbia,vancouver,v6e 3d9,male,college,73455.0,single,star,3870.36,standard,2014,1,0.0,0.0,,2014-01-01,False,False,0,53,32,42643,42121.0,0.012,3,0,1,0.19001156471060363,False,0
206947,canada,new brunswick,fredericton,e3b 2h2,male,college,73455.0,single,star,3871.07,standard,2017,6,0.0,0.0,,2017-06-01,False,False,0,12,18,30041,30041.0,0.0,0,1,2,0.061836974446823324,False,0
233819,canada,nova scotia,halifax,b3c 2m8,male,college,73455.0,single,star,3871.78,standard,2013,11,0.0,0.0,,2013-11-01,False,False,0,55,19,38910,37830.0,0.028,5,0,3,0.2065766027494355,False,0
275949,canada,ontario,ottawa,k1f 2r2,male,college,73455.0,married,star,30966.32,2018 promotion,2018,2,0.0,0.0,,2018-02-01,False,False,1,4,2,4426,6639.0,0.0,2,2,2,0.12343312847486201,False,0
336484,canada,prince edward island,charlottetown,c1a 6e8,male,bachelor,58511.0,married,star,5363.08,2018 promotion,2018,3,0.0,0.0,,2018-03-01,False,False,1,3,5,10519,15463.5,0.02,2,1,5,0.05071825143739131,False,0
625123,canada,newfoundland,st. john's,a1c 6h9,female,master,128118.0,married,star,3873.65,standard,2013,9,0.0,0.0,,2013-09-01,False,False,0,57,23,36124,36124.0,0.0,0,6,12,0.29006544352996944,False,0
683751,canada,alberta,banff,t4v 1d4,male,master,128118.0,married,star,3873.65,standard,2013,2,0.0,0.0,,2013-02-01,False,False,0,64,29,45974,45259.0,0.016,0,5,9,0.29357342721698126,False,0
867780,canada,quebec,quebec city,g1b 3l5,female,master,128118.0,married,star,3873.65,standard,2013,2,0.0,0.0,,2013-02-01,False,False,0,64,39,65218,65218.0,0.0,0,6,11,0.3088121313943044,False,0
958274,canada,ontario,toronto,m2p 4f6,female,master,128118.0,married,star,3873.65,standard,2015,1,0.0,0.0,,2015-01-01,False,False,0,41,36,65373,65373.0,0.0,1,3,7,0.1951972377282598,False,0
972686,canada,british columbia,dawson creek,u5i 4f1,male,master,128118.0,married,star,3873.65,standard,2013,10,0.0,0.0,,2013-10-01,False,False,0,56,37,52156,51729.0,0.008,1,1,7,0.23500334818654417,False,0
478666,canada,ontario,sudbury,m5v 1g5,female,college,73455.0,single,star,3875.54,standard,2017,3,0.0,0.0,,2017-03-01,False,False,0,15,38,59157,58686.0,0.008,0,7,15,0.16832001931690888,False,0
682419,canada,quebec,tremblant,h5y 2s9,female,college,73455.0,married,star,3883.4,standard,2013,8,0.0,0.0,,2013-08-01,False,False,0,58,24,30243,30243.0,0.0,1,7,11,0.2940065783849235,False,0
109896,canada,manitoba,winnipeg,r2c 0m5,female,college,73455.0,single,star,3884.86,standard,2013,10,0.0,0.0,,2013-10-01,False,False,0,56,27,41632,40852.0,0.019,0,5,8,0.2616788565801115,False,0
878284,canada,quebec,montreal,h2y 4r4,female,college,73455.0,single,star,3884.86,standard,2018,5,0.0,0.0,,2018-05-01,False,False,0,1,3,5376,5376.0,0.0,0,3,3,0.04048867663034071,False,0
887748,canada,newfoundland,st. john's,a1c 6h9,female,college,73455.0,married,star,3885.46,standard,2016,2,0.0,0.0,,2016-02-01,False,False,0,28,35,36866,36458.0,0.011,1,6,14,0.20193265143253755,False,0
672336,canada,ontario,toronto,m2m 7k8,male,college,73455.0,single,star,3886.5,standard,2015,1,0.0,0.0,,2015-01-01,False,False,0,41,30,41716,40325.0,0.033,0,5,7,0.2061062552821321,False,0
394806,canada,ontario,toronto,p1l 8x8,male,college,73455.0,married,star,3891.58,standard,2012,8,0.0,0.0,,2012-08-01,False,False,0,70,29,36433,35327.0,0.03,0,1,9,0.292159616110298,False,0
297327,canada,ontario,toronto,m8y 4k8,male,bachelor,70222.0,single,star,3895.03,standard,2016,2,0.0,0.0,,2016-02-01,False,False,0,28,28,45390,43843.0,0.034,1,5,9,0.17201744691473422,False,0
658330,canada,british columbia,vancouver,v5r 1w3,female,bachelor,58228.0,divorced,star,3895.96,standard,2017,2,0.0,0.0,,2017-02-01,False,False,0,16,20,30894,29212.0,0.054,0,3,6,0.10590431410914736,False,0
419626,canada,british columbia,west vancouver,v6v 8z3,female,high school or below,40736.0,married,star,3896.57,standard,2018,1,0.0,0.0,,2018-01-01,False,False,0,5,8,12197,11601.0,0.049,0,7,8,0.10028707678504531,False,0
707152,canada,manitoba,winnipeg,r2c 0m5,male,bachelor,61441.0,married,star,3909.64,standard,2017,10,0.0,0.0,,2017-10-01,False,False,0,8,3,4924,4037.0,0.18,2,2,3,0.05877862274017684,False,0
548251,canada,ontario,toronto,p1l 8x8,male,bachelor,54460.0,married,star,3911.12,standard,2016,4,0.0,0.0,,2016-04-01,False,False,0,26,18,29142,28365.0,0.027,0,6,10,0.1756468334026583,False,0
375597,canada,british columbia,vancouver,v6e 3d9,male,college,73455.0,single,star,3915.8,standard,2016,12,0.0,0.0,,2016-12-01,False,False,0,18,25,38151,37615.0,0.014,0,4,8,0.12796068822266554,False,0
579015,canada,quebec,montreal,h2y 2w2,male,bachelor,80697.0,married,star,3919.37,standard,2017,5,0.0,0.0,,2017-05-01,False,False,0,13,15,26469,25974.0,0.019,3,0,4,0.06973278344677013,False,0
954558,canada,manitoba,winnipeg,r3r 3t4,female,bachelor,80697.0,married,star,3919.37,standard,2017,4,0.0,0.0,,2017-04-01,False,False,0,14,17,25090,24485.0,0.024,2,3,6,0.0992194312198629,False,0
874104,canada,british columbia,vancouver,v6e 3d9,female,college,73455.0,married,star,3920.51,standard,2012,6,0.0,0.0,,2012-06-01,False,False,0,72,32,54844,54844.0,0.0,0,4,8,0.3104075813947731,False,0
110678,canada,ontario,toronto,m2z 4k1,female,bachelor,50879.0,single,star,3933.81,standard,2016,6,0.0,0.0,,2016-06-01,False,False,0,24,29,40277,40277.0,0.0,0,7,14,0.19400236570039323,False,0
175104,canada,british columbia,dawson creek,u5i 4f1,male,bachelor,50879.0,single,star,3933.81,standard,2012,5,0.0,0.0,,2012-05-01,False,False,0,73,38,65264,64832.0,0.007,1,8,13,0.3600757280653156,False,0
249559,canada,saskatchewan,regina,s6j 3g0,male,bachelor,50879.0,single,star,3933.81,standard,2012,12,0.0,0.0,,2012-12-01,False,False,0,66,31,39055,38373.0,0.017,0,3,6,0.27493944088299266,False,0
422803,canada,quebec,montreal,h4g 3t4,female,bachelor,50879.0,single,star,3933.81,standard,2017,3,0.0,0.0,,2017-03-01,False,False,0,15,40,65953,62473.0,0.053,0,9,14,0.17446652551237912,False,0
799510,canada,nova scotia,halifax,b3j 9s2,female,bachelor,50879.0,single,star,3933.81,standard,2017,7,0.0,0.0,,2017-07-01,False,False,0,11,17,27669,27669.0,0.0,1,4,10,0.11417125581813242,False,0
953210,canada,british columbia,west vancouver,v6v 8z3,female,bachelor,50879.0,single,star,3933.81,standard,2017,11,2018.0,7.0,2018-07-01,2017-11-01,False,False,0,7,13,17928,17150.0,0.043,0,8,13,0.1371027550923427,True,1
134202,canada,ontario,toronto,m1r 4k3,female,bachelor,75827.0,married,star,3939.01,standard,2014,3,0.0,0.0,,2014-03-01,False,False,0,51,19,27266,25690.0,0.058,0,1,1,0.18890036121619372,False,0
549541,canada,quebec,montreal,h2y 4r4,male,bachelor,75827.0,married,star,3939.01,standard,2012,5,0.0,0.0,,2012-05-01,False,False,0,73,25,31734,30383.0,0.043,0,6,10,0.33451624564281984,False,0
933233,canada,quebec,montreal,h2t 9k8,male,bachelor,99622.0,single,star,3940.12,standard,2012,6,0.0,0.0,,2012-06-01,False,False,0,72,37,52737,52737.0,0.0,0,5,6,0.3060986494635099,False,0
957912,canada,quebec,montreal,h2y 4r4,female,bachelor,58581.0,married,star,4015.34,2018 promotion,2018,2,0.0,0.0,,2018-02-01,False,False,1,4,24,29268,43902.0,0.0,0,24,24,0.26809602542054334,False,0
927721,canada,saskatchewan,regina,s1j 3c5,male,bachelor,60313.0,married,star,3942.92,standard,2018,5,0.0,0.0,,2018-05-01,False,False,0,1,6,9882,9181.0,0.071,0,6,6,0.07167716382540656,False,0
954750,canada,nova scotia,halifax,b3j 9s2,female,bachelor,60313.0,married,star,3942.92,standard,2016,12,0.0,0.0,,2016-12-01,False,False,0,18,34,41911,41302.0,0.015,0,10,13,0.18516245218281768,False,0
488535,canada,british columbia,vancouver,v6e 3d9,female,bachelor,56261.0,married,star,3944.23,standard,2012,5,0.0,0.0,,2012-05-01,False,False,0,73,27,41520,41083.0,0.011,2,3,9,0.31332596358467063,False,0
925340,canada,ontario,toronto,m1r 4k3,male,high school or below,79046.0,married,star,3945.24,standard,2015,9,0.0,0.0,,2015-09-01,False,False,0,33,30,53779,51619.0,0.04,0,3,11,0.18799785094110807,False,0
857814,canada,quebec,quebec city,g1b 3l5,female,college,73455.0,single,star,3945.59,standard,2014,9,0.0,0.0,,2014-09-01,False,False,0,45,21,32189,31193.0,0.031,1,1,3,0.17845421456700575,False,0
671534,canada,ontario,toronto,m1r 4k3,female,college,73455.0,single,star,3946.37,standard,2012,9,0.0,0.0,,2012-09-01,False,False,0,69,23,37898,36911.0,0.026,5,0,2,0.24920094702725296,False,0
900460,canada,saskatchewan,regina,s6j 3g0,male,doctor,152955.0,married,star,3954.34,standard,2016,2,0.0,0.0,,2016-02-01,False,False,0,28,28,43043,43043.0,0.0,0,7,10,0.18797106770839922,False,0
652370,canada,alberta,banff,t4v 1d4,male,college,73455.0,married,star,3958.0,standard,2013,6,0.0,0.0,,2013-06-01,False,False,0,60,28,36939,36413.0,0.014,0,12,17,0.35757805135808207,False,0
738597,canada,ontario,toronto,p1j 8t7,male,bachelor,96814.0,married,star,3963.39,standard,2016,2,0.0,0.0,,2016-02-01,False,False,0,28,18,32046,31067.0,0.031,0,5,10,0.17712928798868519,False,0
607347,canada,prince edward island,charlottetown,c1a 6e8,female,doctor,217538.0,divorced,star,3964.15,standard,2017,7,0.0,0.0,,2017-07-01,False,False,0,11,22,34403,32571.0,0.053,0,3,8,0.09902570213799473,False,0
922161,canada,ontario,toronto,p1w 1k4,male,high school or below,48744.0,married,star,3964.53,standard,2012,6,0.0,0.0,,2012-06-01,False,False,0,72,37,54704,52742.0,0.036,0,10,12,0.3627592713010807,False,0
868767,canada,ontario,toronto,m2z 4k1,male,bachelor,96601.0,single,star,3964.81,standard,2013,4,0.0,0.0,,2013-04-01,False,False,0,62,27,47324,47324.0,0.0,0,6,9,0.2925313343913797,False,0
