Loyalty Number,Year,Month,Total Flights,Distance,Points Accumulated,Points Redeemed
237293,2018,8,0,0,0.0,0
237319,2018,8,0,0,0.0,0
237402,2018,8,0,0,0.0,0
237434,2018,8,0,0,0.0,0
237492,2018,8,0,0,0.0,0
823257,2017,5,0,0,0.0,0
237651,2018,8,0,0,0.0,0
237729,2018,8,0,0,0.0,0
237888,2018,8,0,0,0.0,0
238063,2018,8,0,0,0.0,0
238070,2018,8,0,0,0.0,0
238119,2018,8,0,0,0.0,0
238156,2018,8,0,0,0.0,0
823257,2017,6,0,0,0.0,0
238442,2018,8,0,0,0.0,0
238607,2018,8,0,0,0.0,0
238640,2018,8,0,0,0.0,0
238752,2018,8,0,0,0.0,0
823257,2017,7,0,0,0.0,0
239221,2018,8,0,0,0.0,0
239476,2018,8,0,0,0.0,0
239490,2018,8,0,0,0.0,0
239605,2018,8,0,0,0.0,0
823257,2017,8,0,0,0.0,0
823257,2017,10,0,0,0.0,0
823257,2017,11,0,0,0.0,0
240299,2018,8,0,0,0.0,0
240330,2018,8,0,0,0.0,0
240500,2018,8,0,0,0.0,0
240761,2018,8,0,0,0.0,0
240774,2018,8,0,0,0.0,0
240861,2018,8,0,0,0.0,0
240886,2018,8,0,0,0.0,0
241038,2018,8,0,0,0.0,0
241069,2018,8,0,0,0.0,0
241165,2018,8,0,0,0.0,0
241167,2018,8,0,0,0.0,0
241374,2018,8,0,0,0.0,0
241391,2018,8,0,0,0.0,0
241421,2018,8,0,0,0.0,0
241455,2018,8,0,0,0.0,0
823257,2018,1,0,0,0.0,0
241495,2018,8,0,0,0.0,0
241641,2018,8,0,0,0.0,0
241677,2018,8,0,0,0.0,0
241849,2018,8,0,0,0.0,0
241990,2018,8,0,0,0.0,0
242028,2018,8,0,0,0.0,0
242203,2018,8,0,0,0.0,0
242304,2018,8,0,0,0.0,0
242637,2018,8,0,0,0.0,0
242719,2018,8,0,0,0.0,0
242812,2018,8,0,0,0.0,0
242839,2018,8,0,0,0.0,0
242980,2018,8,0,0,0.0,0
243001,2018,8,0,0,0.0,0
243005,2018,8,0,0,0.0,0
243153,2018,8,0,0,0.0,0
243272,2018,8,0,0,0.0,0
243273,2018,8,0,0,0.0,0
823257,2018,2,0,0,0.0,0
243444,2018,8,0,0,0.0,0
243726,2018,8,0,0,0.0,0
243965,2018,8,0,0,0.0,0
244032,2018,8,0,0,0.0,0
244387,2018,8,0,0,0.0,0
244414,2018,8,0,0,0.0,0
244538,2018,8,0,0,0.0,0
244595,2018,8,0,0,0.0,0
244611,2018,8,0,0,0.0,0
244676,2018,8,0,0,0.0,0
244721,2018,8,0,0,0.0,0
244734,2018,8,0,0,0.0,0
244844,2018,8,0,0,0.0,0
245307,2018,8,0,0,0.0,0
245356,2018,8,0,0,0.0,0
823257,2018,5,0,0,0.0,0
245671,2018,8,0,0,0.0,0
245800,2018,8,0,0,0.0,0
245929,2018,8,0,0,0.0,0
246059,2018,8,0,0,0.0,0
246117,2018,8,0,0,0.0,0
246399,2018,8,0,0,0.0,0
246405,2018,8,0,0,0.0,0
246571,2018,8,0,0,0.0,0
246581,2018,8,0,0,0.0,0
246734,2018,8,0,0,0.0,0
246736,2018,8,0,0,0.0,0
246737,2018,8,0,0,0.0,0
246775,2018,8,0,0,0.0,0
246800,2018,8,0,0,0.0,0
246911,2018,8,0,0,0.0,0
247103,2018,8,0,0,0.0,0
823257,2018,6,0,0,0.0,0
823257,2018,7,0,0,0.0,0
247471,2018,8,0,0,0.0,0
247514,2018,8,0,0,0.0,0
247607,2018,8,0,0,0.0,0
247645,2018,8,0,0,0.0,0
247680,2018,8,0,0,0.0,0
823257,2018,8,0,0,0.0,0
247714,2018,8,0,0,0.0,0
247721,2018,8,0,0,0.0,0
247833,2018,8,0,0,0.0,0
823257,2018,9,0,0,0.0,0
823257,2018,10,0,0,0.0,0
248265,2018,8,0,0,0.0,0
248433,2018,8,0,0,0.0,0
248445,2018,8,0,0,0.0,0
248497,2018,8,0,0,0.0,0
248664,2018,8,0,0,0.0,0
248752,2018,8,0,0,0.0,0
248886,2018,8,0,0,0.0,0
248950,2018,8,0,0,0.0,0
249224,2018,8,0,0,0.0,0
249466,2018,8,0,0,0.0,0
249559,2018,8,0,0,0.0,0
249639,2018,8,0,0,0.0,0
249982,2018,8,0,0,0.0,0
250194,2018,8,0,0,0.0,0
250280,2018,8,0,0,0.0,0
250311,2018,8,0,0,0.0,0
823257,2018,11,0,0,0.0,0
250540,2018,8,0,0,0.0,0
250609,2018,8,0,0,0.0,0
250696,2018,8,0,0,0.0,0
250711,2018,8,0,0,0.0,0
250921,2018,8,0,0,0.0,0
251020,2018,8,0,0,0.0,0
251081,2018,8,0,0,0.0,0
251095,2018,8,0,0,0.0,0
823257,2018,12,0,0,0.0,0
251223,2018,8,0,0,0.0,0
251324,2018,8,0,0,0.0,0
251432,2018,8,0,0,0.0,0
251436,2018,8,0,0,0.0,0
251521,2018,8,0,0,0.0,0
251779,2018,8,0,0,0.0,0
823436,2017,1,0,0,0.0,0
252165,2018,8,0,0,0.0,0
252271,2018,8,0,0,0.0,0
252341,2018,8,0,0,0.0,0
252419,2018,8,0,0,0.0,0
252476,2018,8,0,0,0.0,0
252531,2018,8,0,0,0.0,0
252628,2018,8,0,0,0.0,0
252782,2018,8,0,0,0.0,0
252954,2018,8,0,0,0.0,0
253056,2018,8,0,0,0.0,0
253082,2018,8,0,0,0.0,0
253210,2018,8,0,0,0.0,0
823436,2017,5,0,0,0.0,0
253412,2018,8,0,0,0.0,0
253466,2018,8,0,0,0.0,0
253689,2018,8,0,0,0.0,0
254161,2018,8,0,0,0.0,0
254230,2018,8,0,0,0.0,0
254428,2018,8,0,0,0.0,0
254575,2018,8,0,0,0.0,0
254683,2018,8,0,0,0.0,0
254860,2018,8,0,0,0.0,0
254940,2018,8,0,0,0.0,0
255019,2018,8,0,0,0.0,0
255028,2018,8,0,0,0.0,0
823436,2017,8,0,0,0.0,0
255108,2018,8,0,0,0.0,0
255183,2018,8,0,0,0.0,0
255215,2018,8,0,0,0.0,0
255267,2018,8,0,0,0.0,0
255475,2018,8,0,0,0.0,0
255509,2018,8,0,0,0.0,0
255623,2018,8,0,0,0.0,0
255740,2018,8,0,0,0.0,0
255767,2018,8,0,0,0.0,0
823436,2017,9,0,0,0.0,0
823436,2017,10,0,0,0.0,0
256003,2018,8,0,0,0.0,0
256189,2018,8,0,0,0.0,0
256198,2018,8,0,0,0.0,0
256323,2018,8,0,0,0.0,0
823436,2017,11,0,0,0.0,0
256467,2018,8,0,0,0.0,0
256486,2018,8,0,0,0.0,0
256544,2018,8,0,0,0.0,0
256755,2018,8,0,0,0.0,0
823436,2017,12,0,0,0.0,0
256920,2018,8,0,0,0.0,0
256945,2018,8,0,0,0.0,0
257194,2018,8,0,0,0.0,0
257301,2018,8,0,0,0.0,0
823436,2018,1,0,0,0.0,0
257393,2018,8,0,0,0.0,0
257417,2018,8,0,0,0.0,0
257440,2018,8,0,0,0.0,0
823436,2018,2,0,0,0.0,0
257509,2018,8,0,0,0.0,0
257575,2018,8,0,0,0.0,0
257820,2018,8,0,0,0.0,0
257864,2018,8,0,0,0.0,0
257880,2018,8,0,0,0.0,0
257985,2018,8,0,0,0.0,0
258067,2018,8,0,0,0.0,0
258166,2018,8,0,0,0.0,0
258202,2018,8,0,0,0.0,0
258248,2018,8,0,0,0.0,0
258296,2018,8,0,0,0.0,0
823436,2018,3,0,0,0.0,0
823436,2018,4,0,0,0.0,0
258860,2018,8,0,0,0.0,0
259067,2018,8,0,0,0.0,0
259170,2018,8,0,0,0.0,0
259219,2018,8,0,0,0.0,0
259252,2018,8,0,0,0.0,0
259342,2018,8,0,0,0.0,0
823436,2018,5,0,0,0.0,0
259700,2018,8,0,0,0.0,0
823436,2018,6,0,0,0.0,0
259878,2018,8,0,0,0.0,0
260000,2018,8,0,0,0.0,0
823436,2018,7,0,0,0.0,0
260112,2018,8,0,0,0.0,0
260285,2018,8,0,0,0.0,0
260513,2018,8,0,0,0.0,0
260515,2018,8,0,0,0.0,0
823436,2018,8,0,0,0.0,0
261229,2018,8,0,0,0.0,0
261283,2018,8,0,0,0.0,0
823436,2018,9,0,0,0.0,0
823436,2018,10,0,0,0.0,0
261468,2018,8,0,0,0.0,0
261582,2018,8,0,0,0.0,0
261767,2018,8,0,0,0.0,0
261780,2018,8,0,0,0.0,0
261789,2018,8,0,0,0.0,0
261832,2018,8,0,0,0.0,0
261964,2018,8,0,0,0.0,0
262176,2018,8,0,0,0.0,0
262336,2018,8,0,0,0.0,0
262351,2018,8,0,0,0.0,0
262366,2018,8,0,0,0.0,0
262508,2018,8,0,0,0.0,0
262562,2018,8,0,0,0.0,0
262774,2018,8,0,0,0.0,0
263237,2018,8,0,0,0.0,0
263267,2018,8,0,0,0.0,0
263339,2018,8,0,0,0.0,0
263569,2018,8,0,0,0.0,0
823436,2018,11,0,0,0.0,0
263707,2018,8,0,0,0.0,0
263729,2018,8,0,0,0.0,0
263762,2018,8,0,0,0.0,0
263763,2018,8,0,0,0.0,0
263822,2018,8,0,0,0.0,0
823436,2018,12,0,0,0.0,0
263921,2018,8,0,0,0.0,0
264050,2018,8,0,0,0.0,0
264053,2018,8,0,0,0.0,0
823453,2017,1,0,0,0.0,0
264234,2018,8,0,0,0.0,0
264365,2018,8,0,0,0.0,0
264486,2018,8,0,0,0.0,0
264491,2018,8,0,0,0.0,0
264741,2018,8,0,0,0.0,0
264904,2018,8,0,0,0.0,0
264936,2018,8,0,0,0.0,0
265383,2018,8,0,0,0.0,0
265575,2018,8,0,0,0.0,0
265612,2018,8,0,0,0.0,0
265665,2018,8,0,0,0.0,0
265784,2018,8,0,0,0.0,0
265836,2018,8,0,0,0.0,0
265975,2018,8,0,0,0.0,0
266148,2018,8,0,0,0.0,0
266234,2018,8,0,0,0.0,0
823453,2017,2,0,0,0.0,0
266326,2018,8,0,0,0.0,0
823453,2017,3,0,0,0.0,0
266479,2018,8,0,0,0.0,0
266604,2018,8,0,0,0.0,0
266884,2018,8,0,0,0.0,0
266968,2018,8,0,0,0.0,0
267566,2018,8,0,0,0.0,0
267717,2018,8,0,0,0.0,0
267930,2018,8,0,0,0.0,0
267944,2018,8,0,0,0.0,0
267951,2018,8,0,0,0.0,0
268094,2018,8,0,0,0.0,0
268129,2018,8,0,0,0.0,0
268281,2018,8,0,0,0.0,0
268307,2018,8,0,0,0.0,0
268414,2018,8,0,0,0.0,0
268630,2018,8,0,0,0.0,0
268643,2018,8,0,0,0.0,0
268932,2018,8,0,0,0.0,0
268958,2018,8,0,0,0.0,0
269070,2018,8,0,0,0.0,0
269297,2018,8,0,0,0.0,0
269434,2018,8,0,0,0.0,0
270022,2018,8,0,0,0.0,0
270183,2018,8,0,0,0.0,0
270203,2018,8,0,0,0.0,0
270248,2018,8,0,0,0.0,0
270266,2018,8,0,0,0.0,0
270723,2018,8,0,0,0.0,0
270730,2018,8,0,0,0.0,0
270761,2018,8,0,0,0.0,0
271043,2018,8,0,0,0.0,0
271059,2018,8,0,0,0.0,0
271235,2018,8,0,0,0.0,0
271297,2018,8,0,0,0.0,0
823453,2017,4,0,0,0.0,0
823453,2017,5,0,0,0.0,0
271929,2018,8,0,0,0.0,0
271987,2018,8,0,0,0.0,0
272001,2018,8,0,0,0.0,0
272097,2018,8,0,0,0.0,0
272114,2018,8,0,0,0.0,0
272123,2018,8,0,0,0.0,0
272144,2018,8,0,0,0.0,0
272225,2018,8,0,0,0.0,0
272289,2018,8,0,0,0.0,0
272476,2018,8,0,0,0.0,0
823453,2017,6,0,0,0.0,0
272686,2018,8,0,0,0.0,0
272944,2018,8,0,0,0.0,0
273020,2018,8,0,0,0.0,0
273054,2018,8,0,0,0.0,0
273213,2018,8,0,0,0.0,0
273357,2018,8,0,0,0.0,0
273478,2018,8,0,0,0.0,0
273552,2018,8,0,0,0.0,0
274083,2018,8,0,0,0.0,0
274107,2018,8,0,0,0.0,0
274179,2018,8,0,0,0.0,0
274428,2018,8,0,0,0.0,0
823453,2017,7,0,0,0.0,0
274622,2018,8,0,0,0.0,0
274765,2018,8,0,0,0.0,0
823453,2017,8,0,0,0.0,0
274879,2018,8,0,0,0.0,0
275298,2018,8,0,0,0.0,0
823453,2017,9,0,0,0.0,0
275446,2018,8,0,0,0.0,0
275762,2018,8,0,0,0.0,0
275807,2018,8,0,0,0.0,0
275933,2018,8,0,0,0.0,0
275954,2018,8,0,0,0.0,0
276035,2018,8,0,0,0.0,0
276289,2018,8,0,0,0.0,0
276484,2018,8,0,0,0.0,0
276746,2018,8,0,0,0.0,0
276931,2018,8,0,0,0.0,0
276937,2018,8,0,0,0.0,0
823453,2017,10,0,0,0.0,0
823453,2017,11,0,0,0.0,0
276990,2018,8,0,0,0.0,0
823453,2017,12,0,0,0.0,0
277091,2018,8,0,0,0.0,0
823453,2018,1,0,0,0.0,0
277188,2018,8,0,0,0.0,0
277341,2018,8,0,0,0.0,0
277367,2018,8,0,0,0.0,0
277370,2018,8,0,0,0.0,0
277430,2018,8,0,0,0.0,0
277494,2018,8,0,0,0.0,0
277565,2018,8,0,0,0.0,0
277607,2018,8,0,0,0.0,0
277610,2018,8,0,0,0.0,0
277649,2018,8,0,0,0.0,0
277769,2018,8,0,0,0.0,0
277826,2018,8,0,0,0.0,0
277855,2018,8,0,0,0.0,0
278013,2018,8,0,0,0.0,0
278045,2018,8,0,0,0.0,0
278054,2018,8,0,0,0.0,0
278059,2018,8,0,0,0.0,0
278213,2018,8,0,0,0.0,0
278227,2018,8,0,0,0.0,0
278464,2018,8,0,0,0.0,0
278568,2018,8,0,0,0.0,0
278676,2018,8,0,0,0.0,0
278719,2018,8,0,0,0.0,0
278836,2018,8,0,0,0.0,0
278854,2018,8,0,0,0.0,0
278865,2018,8,0,0,0.0,0
278916,2018,8,0,0,0.0,0
278987,2018,8,0,0,0.0,0
279380,2018,8,0,0,0.0,0
279409,2018,8,0,0,0.0,0
279419,2018,8,0,0,0.0,0
279430,2018,8,0,0,0.0,0
279580,2018,8,0,0,0.0,0
279821,2018,8,0,0,0.0,0
279883,2018,8,0,0,0.0,0
280087,2018,8,0,0,0.0,0
280574,2018,8,0,0,0.0,0
280588,2018,8,0,0,0.0,0
280602,2018,8,0,0,0.0,0
280603,2018,8,0,0,0.0,0
280641,2018,8,0,0,0.0,0
280790,2018,8,0,0,0.0,0
280879,2018,8,0,0,0.0,0
281032,2018,8,0,0,0.0,0
281064,2018,8,0,0,0.0,0
281118,2018,8,0,0,0.0,0
281305,2018,8,0,0,0.0,0
281328,2018,8,0,0,0.0,0
281550,2018,8,0,0,0.0,0
281571,2018,8,0,0,0.0,0
281585,2018,8,0,0,0.0,0
281952,2018,8,0,0,0.0,0
281979,2018,8,0,0,0.0,0
282181,2018,8,0,0,0.0,0
282472,2018,8,0,0,0.0,0
282542,2018,8,0,0,0.0,0
282545,2018,8,0,0,0.0,0
282678,2018,8,0,0,0.0,0
282759,2018,8,0,0,0.0,0
283066,2018,8,0,0,0.0,0
283122,2018,8,0,0,0.0,0
283314,2018,8,0,0,0.0,0
283358,2018,8,0,0,0.0,0
283709,2018,8,0,0,0.0,0
283770,2018,8,0,0,0.0,0
283822,2018,8,0,0,0.0,0
283980,2018,8,0,0,0.0,0
283994,2018,8,0,0,0.0,0
284442,2018,8,0,0,0.0,0
284889,2018,8,0,0,0.0,0
285074,2018,8,0,0,0.0,0
285122,2018,8,0,0,0.0,0
285202,2018,8,0,0,0.0,0
285220,2018,8,0,0,0.0,0
285386,2018,8,0,0,0.0,0
285484,2018,8,0,0,0.0,0
285485,2018,8,0,0,0.0,0
823453,2018,8,0,0,0.0,0
823453,2018,10,0,0,0.0,0
285776,2018,8,0,0,0.0,0
285982,2018,8,0,0,0.0,0
286182,2018,8,0,0,0.0,0
286225,2018,8,0,0,0.0,0
823453,2018,11,0,0,0.0,0
286388,2018,8,0,0,0.0,0
286614,2018,8,0,0,0.0,0
286883,2018,8,0,0,0.0,0
286975,2018,8,0,0,0.0,0
287023,2018,8,0,0,0.0,0
287097,2018,8,0,0,0.0,0
823453,2018,12,0,0,0.0,0
287224,2018,8,0,0,0.0,0
287254,2018,8,0,0,0.0,0
287343,2018,8,0,0,0.0,0
287385,2018,8,0,0,0.0,0
287591,2018,8,0,0,0.0,0
287962,2018,8,0,0,0.0,0
826271,2017,1,0,0,0.0,0
288164,2018,8,0,0,0.0,0
288384,2018,8,0,0,0.0,0
826271,2017,2,0,0,0.0,0
288500,2018,8,0,0,0.0,0
288636,2018,8,0,0,0.0,0
288735,2018,8,0,0,0.0,0
288774,2018,8,0,0,0.0,0
288776,2018,8,0,0,0.0,0
289134,2018,8,0,0,0.0,0
289151,2018,8,0,0,0.0,0
289472,2018,8,0,0,0.0,0
289693,2018,8,0,0,0.0,0
289863,2018,8,0,0,0.0,0
290184,2018,8,0,0,0.0,0
826271,2017,3,0,0,0.0,0
826271,2017,4,0,0,0.0,0
290362,2018,8,0,0,0.0,0
290395,2018,8,0,0,0.0,0
290465,2018,8,0,0,0.0,0
290517,2018,8,0,0,0.0,0
290554,2018,8,0,0,0.0,0
290599,2018,8,0,0,0.0,0
290638,2018,8,0,0,0.0,0
291336,2018,8,0,0,0.0,0
291831,2018,8,0,0,0.0,0
292021,2018,8,0,0,0.0,0
292035,2018,8,0,0,0.0,0
292061,2018,8,0,0,0.0,0
292096,2018,8,0,0,0.0,0
292164,2018,8,0,0,0.0,0
292497,2018,8,0,0,0.0,0
292516,2018,8,0,0,0.0,0
292957,2018,8,0,0,0.0,0
826271,2017,5,0,0,0.0,0
293137,2018,8,0,0,0.0,0
293343,2018,8,0,0,0.0,0
826271,2017,6,0,0,0.0,0
293676,2018,8,0,0,0.0,0
293685,2018,8,0,0,0.0,0
294005,2018,8,0,0,0.0,0
294016,2018,8,0,0,0.0,0
294048,2018,8,0,0,0.0,0
294071,2018,8,0,0,0.0,0
294184,2018,8,0,0,0.0,0
294278,2018,8,0,0,0.0,0
294283,2018,8,0,0,0.0,0
294289,2018,8,0,0,0.0,0
294580,2018,8,0,0,0.0,0
294617,2018,8,0,0,0.0,0
294634,2018,8,0,0,0.0,0
294728,2018,8,0,0,0.0,0
294738,2018,8,0,0,0.0,0
294849,2018,8,0,0,0.0,0
295078,2018,8,0,0,0.0,0
295138,2018,8,0,0,0.0,0
295205,2018,8,0,0,0.0,0
295302,2018,8,0,0,0.0,0
295387,2018,8,0,0,0.0,0
295412,2018,8,0,0,0.0,0
295510,2018,8,0,0,0.0,0
295533,2018,8,0,0,0.0,0
826271,2017,7,0,0,0.0,0
295795,2018,8,0,0,0.0,0
295906,2018,8,0,0,0.0,0
295929,2018,8,0,0,0.0,0
296088,2018,8,0,0,0.0,0
296095,2018,8,0,0,0.0,0
826271,2017,8,0,0,0.0,0
826271,2017,9,0,0,0.0,0
296141,2018,8,0,0,0.0,0
296217,2018,8,0,0,0.0,0
826271,2017,10,0,0,0.0,0
296457,2018,8,0,0,0.0,0
296579,2018,8,0,0,0.0,0
296689,2018,8,0,0,0.0,0
296690,2018,8,0,0,0.0,0
297218,2018,8,0,0,0.0,0
297327,2018,8,0,0,0.0,0
297382,2018,8,0,0,0.0,0
297427,2018,8,0,0,0.0,0
297520,2018,8,0,0,0.0,0
297568,2018,8,0,0,0.0,0
297607,2018,8,0,0,0.0,0
297621,2018,8,0,0,0.0,0
297954,2018,8,0,0,0.0,0
298063,2018,8,0,0,0.0,0
298098,2018,8,0,0,0.0,0
298156,2018,8,0,0,0.0,0
298160,2018,8,0,0,0.0,0
298181,2018,8,0,0,0.0,0
298506,2018,8,0,0,0.0,0
298601,2018,8,0,0,0.0,0
298671,2018,8,0,0,0.0,0
298813,2018,8,0,0,0.0,0
298817,2018,8,0,0,0.0,0
298853,2018,8,0,0,0.0,0
298865,2018,8,0,0,0.0,0
298869,2018,8,0,0,0.0,0
298883,2018,8,0,0,0.0,0
298967,2018,8,0,0,0.0,0
299113,2018,8,0,0,0.0,0
299165,2018,8,0,0,0.0,0
299210,2018,8,0,0,0.0,0
299367,2018,8,0,0,0.0,0
299448,2018,8,0,0,0.0,0
299464,2018,8,0,0,0.0,0
299769,2018,8,0,0,0.0,0
300106,2018,8,0,0,0.0,0
300166,2018,8,0,0,0.0,0
300371,2018,8,0,0,0.0,0
300376,2018,8,0,0,0.0,0
300606,2018,8,0,0,0.0,0
826271,2018,6,0,0,0.0,0
300678,2018,8,0,0,0.0,0
300733,2018,8,0,0,0.0,0
300867,2018,8,0,0,0.0,0
300945,2018,8,0,0,0.0,0
300960,2018,8,0,0,0.0,0
301301,2018,8,0,0,0.0,0
301563,2018,8,0,0,0.0,0
301744,2018,8,0,0,0.0,0
302056,2018,8,0,0,0.0,0
826271,2018,7,0,0,0.0,0
302186,2018,8,0,0,0.0,0
302188,2018,8,0,0,0.0,0
302258,2018,8,0,0,0.0,0
826271,2018,8,0,0,0.0,0
302414,2018,8,0,0,0.0,0
302460,2018,8,0,0,0.0,0
302467,2018,8,0,0,0.0,0
302509,2018,8,0,0,0.0,0
302657,2018,8,0,0,0.0,0
302669,2018,8,0,0,0.0,0
302792,2018,8,0,0,0.0,0
302804,2018,8,0,0,0.0,0
302827,2018,8,0,0,0.0,0
302921,2018,8,0,0,0.0,0
302980,2018,8,0,0,0.0,0
303049,2018,8,0,0,0.0,0
303207,2018,8,0,0,0.0,0
826271,2018,9,0,0,0.0,0
303573,2018,8,0,0,0.0,0
303621,2018,8,0,0,0.0,0
303934,2018,8,0,0,0.0,0
304080,2018,8,0,0,0.0,0
304445,2018,8,0,0,0.0,0
826271,2018,10,0,0,0.0,0
304600,2018,8,0,0,0.0,0
304601,2018,8,0,0,0.0,0
826271,2018,11,0,0,0.0,0
826271,2018,12,0,0,0.0,0
304770,2018,8,0,0,0.0,0
304824,2018,8,0,0,0.0,0
304870,2018,8,0,0,0.0,0
304887,2018,8,0,0,0.0,0
826697,2017,1,0,0,0.0,0
305556,2018,8,0,0,0.0,0
305572,2018,8,0,0,0.0,0
826697,2017,2,0,0,0.0,0
305618,2018,8,0,0,0.0,0
305687,2018,8,0,0,0.0,0
305843,2018,8,0,0,0.0,0
305910,2018,8,0,0,0.0,0
306051,2018,8,0,0,0.0,0
306110,2018,8,0,0,0.0,0
306112,2018,8,0,0,0.0,0
306203,2018,8,0,0,0.0,0
306231,2018,8,0,0,0.0,0
306331,2018,8,0,0,0.0,0
306400,2018,8,0,0,0.0,0
306708,2018,8,0,0,0.0,0
826697,2017,4,0,0,0.0,0
826697,2017,5,0,0,0.0,0
826697,2017,6,0,0,0.0,0
307049,2018,8,0,0,0.0,0
307136,2018,8,0,0,0.0,0
307159,2018,8,0,0,0.0,0
307178,2018,8,0,0,0.0,0
826697,2017,7,0,0,0.0,0
307256,2018,8,0,0,0.0,0
307296,2018,8,0,0,0.0,0
307321,2018,8,0,0,0.0,0
307622,2018,8,0,0,0.0,0
826697,2017,8,0,0,0.0,0
307785,2018,8,0,0,0.0,0
307848,2018,8,0,0,0.0,0
308171,2018,8,0,0,0.0,0
308202,2018,8,0,0,0.0,0
308255,2018,8,0,0,0.0,0
308379,2018,8,0,0,0.0,0
308480,2018,8,0,0,0.0,0
826697,2017,9,0,0,0.0,0
308991,2018,8,0,0,0.0,0
309041,2018,8,0,0,0.0,0
309110,2018,8,0,0,0.0,0
309230,2018,8,0,0,0.0,0
309304,2018,8,0,0,0.0,0
309352,2018,8,0,0,0.0,0
309408,2018,8,0,0,0.0,0
309584,2018,8,0,0,0.0,0
309727,2018,8,0,0,0.0,0
309933,2018,8,0,0,0.0,0
310236,2018,8,0,0,0.0,0
310534,2018,8,0,0,0.0,0
310681,2018,8,0,0,0.0,0
310833,2018,8,0,0,0.0,0
310867,2018,8,0,0,0.0,0
310911,2018,8,0,0,0.0,0
310983,2018,8,0,0,0.0,0
311008,2018,8,0,0,0.0,0
311363,2018,8,0,0,0.0,0
311556,2018,8,0,0,0.0,0
311762,2018,8,0,0,0.0,0
311795,2018,8,0,0,0.0,0
311857,2018,8,0,0,0.0,0
311946,2018,8,0,0,0.0,0
826697,2017,10,0,0,0.0,0
312048,2018,8,0,0,0.0,0
312148,2018,8,0,0,0.0,0
312248,2018,8,0,0,0.0,0
312474,2018,8,0,0,0.0,0
312530,2018,8,0,0,0.0,0
312545,2018,8,0,0,0.0,0
312607,2018,8,0,0,0.0,0
312744,2018,8,0,0,0.0,0
312867,2018,8,0,0,0.0,0
313185,2018,8,0,0,0.0,0
313254,2018,8,0,0,0.0,0
313424,2018,8,0,0,0.0,0
313477,2018,8,0,0,0.0,0
313544,2018,8,0,0,0.0,0
313571,2018,8,0,0,0.0,0
313673,2018,8,0,0,0.0,0
313815,2018,8,0,0,0.0,0
826697,2017,11,0,0,0.0,0
826697,2017,12,0,0,0.0,0
314014,2018,8,0,0,0.0,0
314182,2018,8,0,0,0.0,0
314189,2018,8,0,0,0.0,0
314441,2018,8,0,0,0.0,0
314558,2018,8,0,0,0.0,0
314713,2018,8,0,0,0.0,0
314898,2018,8,0,0,0.0,0
315054,2018,8,0,0,0.0,0
315113,2018,8,0,0,0.0,0
315242,2018,8,0,0,0.0,0
315337,2018,8,0,0,0.0,0
315482,2018,8,0,0,0.0,0
316308,2018,8,0,0,0.0,0
826697,2018,1,0,0,0.0,0
316548,2018,8,0,0,0.0,0
316666,2018,8,0,0,0.0,0
316752,2018,8,0,0,0.0,0
316793,2018,8,0,0,0.0,0
316933,2018,8,0,0,0.0,0
316970,2018,8,0,0,0.0,0
317001,2018,8,0,0,0.0,0
317100,2018,8,0,0,0.0,0
317205,2018,8,0,0,0.0,0
317260,2018,8,0,0,0.0,0
317664,2018,8,0,0,0.0,0
317689,2018,8,0,0,0.0,0
317827,2018,8,0,0,0.0,0
318291,2018,8,0,0,0.0,0
318537,2018,8,0,0,0.0,0
318786,2018,8,0,0,0.0,0
318845,2018,8,0,0,0.0,0
319059,2018,8,0,0,0.0,0
826697,2018,2,0,0,0.0,0
319123,2018,8,0,0,0.0,0
826697,2018,3,0,0,0.0,0
319304,2018,8,0,0,0.0,0
319378,2018,8,0,0,0.0,0
319387,2018,8,0,0,0.0,0
319464,2018,8,0,0,0.0,0
319501,2018,8,0,0,0.0,0
319658,2018,8,0,0,0.0,0
319742,2018,8,0,0,0.0,0
319766,2018,8,0,0,0.0,0
908123,2017,12,0,0,0.0,623
319868,2018,8,0,0,0.0,0
319901,2018,8,0,0,0.0,0
444259,2017,3,0,0,0.0,584
955652,2017,5,0,0,0.0,584
337980,2017,10,0,0,0.0,518
320377,2018,8,0,0,0.0,0
320414,2018,8,0,0,0.0,0
134085,2017,9,0,0,0.0,544
320784,2018,8,0,0,0.0,0
320980,2018,8,0,0,0.0,0
320996,2018,8,0,0,0.0,0
321027,2018,8,0,0,0.0,0
321227,2018,8,0,0,0.0,0
448577,2018,9,0,0,0.0,544
321457,2018,8,0,0,0.0,0
321557,2018,8,0,0,0.0,0
321656,2018,8,0,0,0.0,0
321734,2018,8,0,0,0.0,0
321795,2018,8,0,0,0.0,0
850123,2018,11,0,0,0.0,491
322102,2018,8,0,0,0.0,0
322294,2018,8,0,0,0.0,0
322435,2018,8,0,0,0.0,0
322451,2018,8,0,0,0.0,0
322606,2018,8,0,0,0.0,0
322733,2018,8,0,0,0.0,0
322955,2018,8,0,0,0.0,0
323099,2018,8,0,0,0.0,0
323311,2018,8,0,0,0.0,0
323341,2018,8,0,0,0.0,0
323424,2018,8,0,0,0.0,0
323593,2018,8,0,0,0.0,0
323735,2018,8,0,0,0.0,0
323776,2018,8,0,0,0.0,0
323792,2018,8,0,0,0.0,0
323821,2018,8,0,0,0.0,0
826697,2018,4,0,0,0.0,0
324049,2018,8,0,0,0.0,0
